text,language,category,source
"હું લોન એજન્ટ બોલું છું — તમારી ફાઇલ તૈયાર છે, રકમ જારી કરતા પહેલા 2,000 રૂપિયા દસ્તાવેજીકરણ ફી જોઈએ.",gujarati,loan_scam,claude_synthetic
"તહેવાર ઓફર: કોઈ દસ્તાવેજ વગર 5 લાખ રૂપિયા સુધી તાત્કાલિક લોન. એપ ડાઉનલોડ કરો, ચકાસણી માટે સ્ક્રીન શેરિંગ ચાલુ કરો.",gujarati,loan_scam,claude_synthetic
"તમારા અનૌપચારિક ચિટ ફંડની 15,000 રૂપિયાની ચુકવણી તૈયાર છે. મેળવવા તમારા ગ્રુપ એજન્ટને 800 રૂપિયા પ્રોસેસિંગ ચાર્જ આપો.",gujarati,loan_scam,claude_synthetic
તમારા લોન ખાતામાં બાકી પ્રોસેસિંગ ચાર્જ દેખાય છે. 24 કલાકમાં સિબિલ સ્કોર પર અસર ટાળવા તાત્કાલિક ચૂકવો.,gujarati,loan_scam,claude_synthetic
"મંજૂર: 25,000 રૂપિયાની સેલેરી એડવાન્સ લોન, સેલેરી સ્લિપની જરૂર નથી. ચકાસણી માટે તમારો બેંક સ્ટેટમેન્ટ સ્ક્રીનશોટ મોકલો.",gujarati,loan_scam,claude_synthetic
હું તમારો લોન અધિકારી બોલું છું. ખોટા આઈએફએસસીના કારણે વિતરણ નિષ્ફળ ગયું. સાચો ખાતા નંબર અને ઓટીપી જણાવો.,gujarati,loan_scam,claude_synthetic
આ એપ ઇન્સ્ટોલ કરીને અને કોન્ટેક્ટ લિસ્ટ એક્સેસ આપીને તાત્કાલિક લોન મંજૂરી મેળવો — પાત્રતા ચકાસવા જરૂરી છે.,gujarati,loan_scam,claude_synthetic
"મુદ્રા યોજના હેઠળ તમારી 3,00,000 રૂપિયાની બિઝનેસ લોન મંજૂર છે. ચેક લેવા એજન્ટને 2,100 રૂપિયા સ્ટેમ્પ ડ્યુટી આપો.",gujarati,loan_scam,claude_synthetic
"પ્રિય ગ્રાહક, અમે તમારા લોન દસ્તાવેજો ચકાસી શક્યા નથી. ઓળખ પુષ્ટિ માટે આધાર ઓટીપી સાથે જવાબ આપો.",gujarati,loan_scam,claude_synthetic
"લોન સેટલમેન્ટ ઓફર: તમારી હાલની લોન 40% ઓછામાં પતાવો. આ એકવારની ઓફર પાક્કી કરવા આજે 5,000 રૂપિયા ભરો.",gujarati,loan_scam,claude_synthetic
તમારી કાર લોન પ્રી-ક્લોઝર રકમ રિફંડ માટે તૈયાર છે. રિફંડ પ્રોસેસ કરવા ખાતા નંબર અને કાર્ડ સીવીવી આપો.,gujarati,loan_scam,claude_synthetic
તમારા બાળક માટે ગીરવે વગર 8 લાખ રૂપિયાની શિક્ષણ લોન મંજૂર. એડમિશન ડેડલાઇન પહેલા વિતરણ માટે પ્રોસેસિંગ ફી ભરો.,gujarati,loan_scam,claude_synthetic
"Congratulations! Your mobile number has been selected in a lucky draw. To win Rs 50,000, WhatsApp your bank account details and Aadhaar number to this number.",english,lottery_scam,claude_synthetic
"You have won Rs 25,00,000 in the KBC lucky draw! To claim your prize, pay Rs 5,000 as GST charge to this account.",english,lottery_scam,claude_synthetic
"Dear winner, your number is selected for the Amazon anniversary lucky draw. Prize: Rs 10,00,000. Share your bank details to claim.",english,lottery_scam,claude_synthetic
URGENT: Your SIM card has won a lottery of Rs 15 lakh from Jio company. Call this number immediately with your Aadhaar details.,english,lottery_scam,claude_synthetic
"You've been randomly selected for a cash prize of Rs 8,00,000! Pay a processing fee of Rs 2,500 to release your winnings today.",english,lottery_scam,claude_synthetic
"Flipkart Big Billion Days lucky winner! You've won an iPhone 15 and Rs 50,000 cash. Click here and pay Rs 499 shipping to claim.",english,lottery_scam,claude_synthetic
"This is to inform you that your WhatsApp number won 12,50,000 in the international lottery. Contact our agent with your bank IFSC code.",english,lottery_scam,claude_synthetic
"Congratulations, you are our lucky customer this month! Claim your Rs 1,00,000 reward by sharing your UPI PIN for verification.",english,lottery_scam,claude_synthetic
"Your name has been drawn for the Diwali bumper lottery worth Rs 21,00,000. Pay Rs 3,500 registration tax to claim before it expires.",english,lottery_scam,claude_synthetic
"PUBG Mobile lucky draw winner announcement: you've won Rs 50,000 and a gaming phone. Send Rs 999 as delivery charge to claim now.",english,lottery_scam,claude_synthetic
"Dear customer, your SBI account has been selected for the bank's anniversary lucky draw of Rs 5,00,000. Verify your account to claim.",english,lottery_scam,claude_synthetic
"You have won a brand new car in the online survey lucky draw! Pay registration fee of Rs 4,999 to get it delivered to your address.",english,lottery_scam,claude_synthetic
"This is Google lucky draw team. Your Gmail ID has won $50,000 in our annual promotion. Reply with your bank details to claim.",english,lottery_scam,claude_synthetic
"Reliance Jio 10th anniversary offer: your number won Rs 25 lakh! Pay processing charges of Rs 2,999 to receive the amount instantly.",english,lottery_scam,claude_synthetic
"Congratulations, you are today's WhatsApp lucky winner of Rs 12,00,000. Share your OTP to confirm your identity and claim the prize.",english,lottery_scam,claude_synthetic
"Your ration card number has won under the government lucky draw scheme, prize Rs 50,000. Share your Aadhaar-linked bank details.",english,lottery_scam,claude_synthetic
"Lucky winner alert: your recharge number has won Rs 8,88,888 in Airtel's special draw. Call now with your card details for verification.",english,lottery_scam,claude_synthetic
"You have been selected among 10 winners nationwide for Rs 20,00,000. Pay income tax clearance of Rs 6,000 first to receive it.",english,lottery_scam,claude_synthetic
"Big News! Your phone number is the 5,00,000th visitor and has won an iPhone and cash prize. Click the link to claim before it expires.",english,lottery_scam,claude_synthetic
"This is your final notice: your KBC lottery prize of Rs 25,00,000 will be cancelled if you don't pay the Rs 5,500 GST today.",english,lottery_scam,claude_synthetic
"Dear customer, on the occasion of Republic Day, your number has won a special lucky draw. Prize amount Rs 7,50,000, share OTP to claim.",english,lottery_scam,claude_synthetic
"You've won a free holiday package to Goa worth Rs 45,000! Just pay a small booking confirmation fee of Rs 1,500 to lock your dates.",english,lottery_scam,claude_synthetic
"Amazon Pay lucky draw: your account has won Rs 30,000 cashback. Enter your UPI PIN in the app to instantly receive the amount.",english,lottery_scam,claude_synthetic
"Congratulations on winning the festival mega lottery of Rs 11,00,000! Our agent will call to collect your Aadhaar and bank passbook photo.",english,lottery_scam,claude_synthetic
"Your lucky number has won Rs 9,99,999 in the year-end telecom draw. Deposit Rs 4,500 as legal verification fee to claim your prize.",english,lottery_scam,claude_synthetic
"This is a notification that your recent online form entry has won Rs 2,00,000. Confirm by sending your account number and IFSC code now.",english,lottery_scam,claude_synthetic
"Prize alert: You are one of 3 lucky winners of Rs 15,00,000 this week. Pay a refundable security deposit of Rs 3,000 to unlock the transfer.",english,lottery_scam,claude_synthetic
Your name is confirmed for the Coca-Cola anniversary lucky draw worth Rs 25 lakh. Share your bank details to our representative today.,english,lottery_scam,claude_synthetic
"Congratulations, your number is selected in the postal department lucky draw for Rs 5,00,000. Visit the link and enter your Aadhaar OTP.",english,lottery_scam,claude_synthetic
"You have won a lucky draw prize of Rs 18,00,000 from an international lottery company. Pay customs clearance fee of Rs 7,000 to release funds.",english,lottery_scam,claude_synthetic
"बधाई हो! आपका मोबाइल नंबर लकी ड्रॉ में चुना गया है। 50,000 रुपये जीतने के लिए अपना बैंक खाता विवरण और आधार नंबर व्हाट्सएप करें।",hindi,lottery_scam,claude_synthetic
"आपने केबीसी लकी ड्रॉ में 25,00,000 रुपये जीते हैं! इनाम पाने के लिए इस खाते में 5,000 रुपये जीएसटी शुल्क भरें।",hindi,lottery_scam,claude_synthetic
"प्रिय विजेता, आपका नंबर अमेज़न एनिवर्सरी लकी ड्रॉ के लिए चुना गया है। इनाम: 10,00,000 रुपये। दावा करने के लिए बैंक विवरण साझा करें।",hindi,lottery_scam,claude_synthetic
जरूरी: आपके सिम कार्ड ने जियो कंपनी से 15 लाख रुपये की लॉटरी जीती है। तुरंत इस नंबर पर आधार विवरण के साथ कॉल करें।,hindi,lottery_scam,claude_synthetic
"आपको 8,00,000 रुपये का नकद इनाम रैंडमली मिला है! आज अपनी जीत जारी करने के लिए 2,500 रुपये प्रोसेसिंग शुल्क भरें।",hindi,lottery_scam,claude_synthetic
"फ्लिपकार्ट बिग बिलियन डेज़ लकी विनर! आपने आईफोन 15 और 50,000 रुपये नकद जीता। यहां क्लिक करें और 499 रुपये शिपिंग भरें।",hindi,lottery_scam,claude_synthetic
"यह सूचित करना है कि आपके व्हाट्सएप नंबर ने अंतरराष्ट्रीय लॉटरी में 12,50,000 जीता। बैंक आईएफएससी कोड के साथ हमारे एजेंट से संपर्क करें।",hindi,lottery_scam,claude_synthetic
"बधाई हो, आप इस महीने के हमारे लकी ग्राहक हैं! सत्यापन के लिए अपना यूपीआई पिन साझा करके 1,00,000 रुपये का इनाम पाएं।",hindi,lottery_scam,claude_synthetic
"आपका नाम 21,00,000 रुपये की दिवाली बंपर लॉटरी के लिए निकाला गया है। समाप्त होने से पहले दावा करने के लिए 3,500 रुपये पंजीकरण कर भरें।",hindi,lottery_scam,claude_synthetic
"पबजी मोबाइल लकी ड्रॉ विजेता घोषणा: आपने 50,000 रुपये और एक गेमिंग फोन जीता। अभी दावा करने के लिए 999 रुपये डिलीवरी शुल्क भेजें।",hindi,lottery_scam,claude_synthetic
"प्रिय ग्राहक, आपका एसबीआई खाता बैंक की एनिवर्सरी लकी ड्रॉ के लिए चुना गया है, इनाम 5,00,000 रुपये। दावा करने के लिए खाता सत्यापित करें।",hindi,lottery_scam,claude_synthetic
"आपने ऑनलाइन सर्वे लकी ड्रॉ में एक नई कार जीती है! अपने पते पर डिलीवरी पाने के लिए 4,999 रुपये पंजीकरण शुल्क भरें।",hindi,lottery_scam,claude_synthetic
"यह गूगल लकी ड्रॉ टीम है। आपकी जीमेल आईडी ने हमारे वार्षिक प्रमोशन में 50,000 डॉलर जीते। दावा करने के लिए बैंक विवरण भेजें।",hindi,lottery_scam,claude_synthetic
"रिलायंस जियो 10वीं वर्षगांठ ऑफर: आपके नंबर ने 25 लाख रुपये जीते! राशि तुरंत पाने के लिए 2,999 रुपये प्रोसेसिंग शुल्क भरें।",hindi,lottery_scam,claude_synthetic
"बधाई हो, आप आज के 12,00,000 रुपये के व्हाट्सएप लकी विजेता हैं। पहचान पुष्टि और इनाम दावे के लिए ओटीपी साझा करें।",hindi,lottery_scam,claude_synthetic
"आपके राशन कार्ड नंबर ने सरकारी लकी ड्रॉ योजना में 50,000 रुपये जीते हैं। अपना आधार से जुड़ा बैंक विवरण साझा करें।",hindi,lottery_scam,claude_synthetic
"लकी विजेता अलर्ट: आपके रिचार्ज नंबर ने एयरटेल के विशेष ड्रॉ में 8,88,888 रुपये जीते। सत्यापन के लिए अभी कार्ड विवरण के साथ कॉल करें।",hindi,lottery_scam,claude_synthetic
"आप 20,00,000 रुपये के लिए देशभर में चुने गए 10 विजेताओं में से एक हैं। पाने के लिए पहले 6,000 रुपये आयकर मंजूरी भरें।",hindi,lottery_scam,claude_synthetic
"बड़ी खबर! आपका फोन नंबर 5,00,000वां विजिटर है और आईफोन व नकद इनाम जीता है। समाप्त होने से पहले लिंक पर क्लिक करें।",hindi,lottery_scam,claude_synthetic
"यह आपकी अंतिम सूचना है: यदि आज 5,500 रुपये जीएसटी नहीं भरा तो आपका केबीसी लॉटरी इनाम 25,00,000 रद्द हो जाएगा।",hindi,lottery_scam,claude_synthetic
"प्रिय ग्राहक, गणतंत्र दिवस के अवसर पर आपके नंबर ने विशेष लकी ड्रॉ जीता है। इनाम राशि 7,50,000, दावा करने के लिए ओटीपी साझा करें।",hindi,lottery_scam,claude_synthetic
"आपने गोवा की मुफ्त छुट्टी पैकेज जीती है जिसकी कीमत 45,000 रुपये है! तारीखें पक्की करने के लिए बस 1,500 रुपये बुकिंग शुल्क भरें।",hindi,lottery_scam,claude_synthetic
"अमेज़न पे लकी ड्रॉ: आपके खाते ने 30,000 रुपये कैशबैक जीता। राशि तुरंत पाने के लिए ऐप में अपना यूपीआई पिन दर्ज करें।",hindi,lottery_scam,claude_synthetic
"त्योहार मेगा लॉटरी में 11,00,000 रुपये जीतने पर बधाई! हमारा एजेंट आपका आधार और बैंक पासबुक फोटो लेने के लिए कॉल करेगा।",hindi,lottery_scam,claude_synthetic
"आपके लकी नंबर ने साल के अंत के टेलीकॉम ड्रॉ में 9,99,999 रुपये जीते। इनाम पाने के लिए 4,500 रुपये कानूनी सत्यापन शुल्क जमा करें।",hindi,lottery_scam,claude_synthetic
"यह सूचना है कि आपकी हाल की ऑनलाइन फॉर्म एंट्री ने 2,00,000 रुपये जीते हैं। अभी अपना खाता नंबर और आईएफएससी कोड भेजकर पुष्टि करें।",hindi,lottery_scam,claude_synthetic
"इनाम अलर्ट: आप इस सप्ताह के 15,00,000 रुपये के 3 लकी विजेताओं में से एक हैं। ट्रांसफर अनलॉक करने के लिए 3,000 रुपये वापसी योग्य जमा राशि भरें।",hindi,lottery_scam,claude_synthetic
आपका नाम 25 लाख रुपये की कोका-कोला एनिवर्सरी लकी ड्रॉ के लिए पक्का हुआ है। आज हमारे प्रतिनिधि को बैंक विवरण साझा करें।,hindi,lottery_scam,claude_synthetic
"बधाई हो, आपका नंबर 5,00,000 रुपये के डाक विभाग लकी ड्रॉ में चुना गया है। लिंक पर जाएं और अपना आधार ओटीपी दर्ज करें।",hindi,lottery_scam,claude_synthetic
"आपने एक अंतरराष्ट्रीय लॉटरी कंपनी से 18,00,000 रुपये का लकी ड्रॉ इनाम जीता है। राशि जारी करने के लिए 7,000 रुपये सीमा शुल्क भरें।",hindi,lottery_scam,claude_synthetic
"અભિનંદન! તમારો મોબાઈલ નંબર લકી ડ્રોમાં પસંદ થયો છે. 50,000 રૂપિયા જીતવા માટે બેંક ખાતાની વિગતો અને આધાર નંબર આ નંબર પર WhatsApp કરો.",gujarati,lottery_scam,claude_synthetic
"તમે કેબીસી લકી ડ્રોમાં 25,00,000 રૂપિયા જીત્યા છે! ઈનામ મેળવવા આ ખાતામાં 5,000 રૂપિયા જીએસટી ચાર્જ ભરો.",gujarati,lottery_scam,claude_synthetic
"પ્રિય વિજેતા, તમારો નંબર એમેઝોન એનિવર્સરી લકી ડ્રો માટે પસંદ થયો છે. ઈનામ: 10,00,000 રૂપિયા. દાવો કરવા બેંક વિગતો શેર કરો.",gujarati,lottery_scam,claude_synthetic
તાત્કાલિક: તમારા સિમ કાર્ડે જિયો કંપની તરફથી 15 લાખ રૂપિયાની લોટરી જીતી છે. તાત્કાલિક આ નંબર પર આધાર વિગતો સાથે કૉલ કરો.,gujarati,lottery_scam,claude_synthetic
"તમને 8,00,000 રૂપિયાનું રોકડ ઈનામ રેન્ડમલી મળ્યું છે! આજે તમારી જીત જારી કરવા 2,500 રૂપિયા પ્રોસેસિંગ ફી ભરો.",gujarati,lottery_scam,claude_synthetic
"ફ્લિપકાર્ટ બિગ બિલિયન ડેઝ લકી વિનર! તમે આઈફોન 15 અને 50,000 રૂપિયા રોકડ જીત્યા. અહીં ક્લિક કરો અને 499 રૂપિયા શિપિંગ ભરો.",gujarati,lottery_scam,claude_synthetic
"આ જણાવવાનું છે કે તમારા વોટ્સએપ નંબરે આંતરરાષ્ટ્રીય લોટરીમાં 12,50,000 જીત્યા. બેંક આઈએફએસસી કોડ સાથે અમારા એજન્ટનો સંપર્ક કરો.",gujarati,lottery_scam,claude_synthetic
"અભિનંદન, તમે આ મહિનાના અમારા લકી ગ્રાહક છો! ચકાસણી માટે તમારો યુપીઆઈ પિન શેર કરીને 1,00,000 રૂપિયાનું ઈનામ મેળવો.",gujarati,lottery_scam,claude_synthetic
"તમારું નામ 21,00,000 રૂપિયાની દિવાળી બમ્પર લોટરી માટે નીકળ્યું છે. સમાપ્ત થાય તે પહેલા દાવો કરવા 3,500 રૂપિયા નોંધણી ટેક્સ ભરો.",gujarati,lottery_scam,claude_synthetic
"પબજી મોબાઈલ લકી ડ્રો વિજેતા જાહેરાત: તમે 50,000 રૂપિયા અને ગેમિંગ ફોન જીત્યા. હમણાં દાવો કરવા 999 રૂપિયા ડિલિવરી ચાર્જ મોકલો.",gujarati,lottery_scam,claude_synthetic
"પ્રિય ગ્રાહક, તમારું એસબીઆઈ ખાતું બેંકની એનિવર્સરી લકી ડ્રો માટે પસંદ થયું છે, ઈનામ 5,00,000 રૂપિયા. દાવો કરવા ખાતું ચકાસો.",gujarati,lottery_scam,claude_synthetic
"તમે ઓનલાઈન સર્વે લકી ડ્રોમાં નવી કાર જીતી છે! તમારા સરનામે ડિલિવરી મેળવવા 4,999 રૂપિયા નોંધણી ફી ભરો.",gujarati,lottery_scam,claude_synthetic
"આ ગૂગલ લકી ડ્રો ટીમ છે. તમારી જીમેલ આઈડીએ અમારા વાર્ષિક પ્રમોશનમાં 50,000 ડોલર જીત્યા. દાવો કરવા બેંક વિગતો મોકલો.",gujarati,lottery_scam,claude_synthetic
"રિલાયન્સ જિયો 10મી વર્ષગાંઠ ઓફર: તમારા નંબરે 25 લાખ રૂપિયા જીત્યા! રકમ તાત્કાલિક મેળવવા 2,999 રૂપિયા પ્રોસેસિંગ ચાર્જ ભરો.",gujarati,lottery_scam,claude_synthetic
"અભિનંદન, તમે આજના 12,00,000 રૂપિયાના વોટ્સએપ લકી વિજેતા છો. ઓળખ પુષ્ટિ અને ઈનામ દાવા માટે ઓટીપી શેર કરો.",gujarati,lottery_scam,claude_synthetic
"તમારા રેશન કાર્ડ નંબરે સરકારી લકી ડ્રો યોજનામાં 50,000 રૂપિયા જીત્યા છે. તમારો આધાર સાથે જોડાયેલ બેંક વિગતો શેર કરો.",gujarati,lottery_scam,claude_synthetic
"લકી વિજેતા એલર્ટ: તમારા રિચાર્જ નંબરે એરટેલના ખાસ ડ્રોમાં 8,88,888 રૂપિયા જીત્યા. ચકાસણી માટે હમણાં કાર્ડ વિગતો સાથે કૉલ કરો.",gujarati,lottery_scam,claude_synthetic
"તમે 20,00,000 રૂપિયા માટે દેશભરમાં પસંદ થયેલા 10 વિજેતાઓમાંથી એક છો. મેળવવા પહેલા 6,000 રૂપિયા ઈન્કમ ટેક્સ ક્લિયરન્સ ભરો.",gujarati,lottery_scam,claude_synthetic
"મોટા સમાચાર! તમારો ફોન નંબર 5,00,000મો મુલાકાતી છે અને આઈફોન અને રોકડ ઈનામ જીત્યું છે. સમાપ્ત થાય તે પહેલા લિંક પર ક્લિક કરો.",gujarati,lottery_scam,claude_synthetic
"આ તમારી અંતિમ સૂચના છે: જો આજે 5,500 રૂપિયા જીએસટી નહીં ભરો તો તમારું કેબીસી લોટરી ઈનામ 25,00,000 રદ થઈ જશે.",gujarati,lottery_scam,claude_synthetic
"પ્રિય ગ્રાહક, પ્રજાસત્તાક દિવસના પ્રસંગે, તમારા નંબરે ખાસ લકી ડ્રો જીત્યો છે. ઈનામ રકમ 7,50,000, દાવો કરવા ઓટીપી શેર કરો.",gujarati,lottery_scam,claude_synthetic
"તમે ગોવાનું મફત વેકેશન પેકેજ જીત્યું છે જેની કિંમત 45,000 રૂપિયા છે! તારીખો પાક્કી કરવા ફક્ત 1,500 રૂપિયા બુકિંગ ફી ભરો.",gujarati,lottery_scam,claude_synthetic
"એમેઝોન પે લકી ડ્રો: તમારા ખાતાએ 30,000 રૂપિયા કેશબેક જીત્યું. રકમ તાત્કાલિક મેળવવા એપમાં તમારો યુપીઆઈ પિન દાખલ કરો.",gujarati,lottery_scam,claude_synthetic
"તહેવાર મેગા લોટરીમાં 11,00,000 રૂપિયા જીતવા બદલ અભિનંદન! અમારો એજન્ટ તમારો આધાર અને બેંક પાસબુક ફોટો લેવા કૉલ કરશે.",gujarati,lottery_scam,claude_synthetic
"તમારા લકી નંબરે વર્ષના અંતના ટેલિકોમ ડ્રોમાં 9,99,999 રૂપિયા જીત્યા. ઈનામ મેળવવા 4,500 રૂપિયા કાનૂની ચકાસણી ફી જમા કરો.",gujarati,lottery_scam,claude_synthetic
"આ સૂચના છે કે તમારી તાજેતરની ઓનલાઈન ફોર્મ એન્ટ્રીએ 2,00,000 રૂપિયા જીત્યા છે. હમણાં તમારો ખાતા નંબર અને આઈએફએસસી કોડ મોકલીને પુષ્ટિ કરો.",gujarati,lottery_scam,claude_synthetic
"ઈનામ એલર્ટ: તમે આ અઠવાડિયાના 15,00,000 રૂપિયાના 3 લકી વિજેતાઓમાંથી એક છો. ટ્રાન્સફર અનલોક કરવા 3,000 રૂપિયા પરત કરી શકાય તેવી ડિપોઝિટ ભરો.",gujarati,lottery_scam,claude_synthetic
તમારું નામ 25 લાખ રૂપિયાની કોકા-કોલા એનિવર્સરી લકી ડ્રો માટે પાક્કું થયું છે. આજે અમારા પ્રતિનિધિને બેંક વિગતો શેર કરો.,gujarati,lottery_scam,claude_synthetic
"અભિનંદન, તમારો નંબર 5,00,000 રૂપિયાના પોસ્ટલ ડિપાર્ટમેન્ટ લકી ડ્રોમાં પસંદ થયો છે. લિંક પર જાઓ અને તમારો આધાર ઓટીપી દાખલ કરો.",gujarati,lottery_scam,claude_synthetic
"તમે આંતરરાષ્ટ્રીય લોટરી કંપની તરફથી 18,00,000 રૂપિયાનું લકી ડ્રો ઈનામ જીત્યું છે. ફંડ રિલીઝ કરવા 7,000 રૂપિયા કસ્ટમ્સ ક્લિયરન્સ ફી ભરો.",gujarati,lottery_scam,claude_synthetic
"You have received a payment request of Rs 2,000 from Rahul. Accept to receive money in your account.",english,upi_scam,claude_synthetic
Refund of Rs 499 pending. Tap Accept on the collect request in your UPI app to receive it instantly.,english,upi_scam,claude_synthetic
Your cashback of Rs 150 is ready. Approve the payment request notification to claim it now.,english,upi_scam,claude_synthetic
"Scan this QR code to receive Rs 5,000 as a gift from your relative. Do not share your UPI PIN with anyone else.",english,upi_scam,claude_synthetic
"Payment failed, retry by entering your UPI PIN on this link to complete the refund process.",english,upi_scam,claude_synthetic
"Congratulations! Someone sent you Rs 10,000 via UPI. Enter your PIN in the app to accept the transfer.",english,upi_scam,claude_synthetic
Your electricity refund of Rs 850 is stuck. Accept the collect request sent to your registered UPI ID.,english,upi_scam,claude_synthetic
"I am the buyer for your OLX listing, I've sent advance payment. Please accept the request to confirm.",english,upi_scam,claude_synthetic
"Your GPay account shows Rs 3,200 pending refund. Click the link and scan the QR to release the amount.",english,upi_scam,claude_synthetic
"Hi, I accidentally sent money to your account, please scan this QR code to refund it back to me.",english,upi_scam,claude_synthetic
Your PhonePe KYC is linked to a pending Rs 999 cashback. Enter your UPI PIN to complete the claim.,english,upi_scam,claude_synthetic
"Delivery agent here — for COD refund of Rs 350, please accept the payment request I just sent.",english,upi_scam,claude_synthetic
"Your Paytm wallet has an unclaimed balance of Rs 1,200. Approve the request notification to transfer it to your bank.",english,upi_scam,claude_synthetic
"Sir maine aapko paisa bhej diya hai, request accept kar dijiye taaki transaction complete ho jaye.",english,upi_scam,claude_synthetic
Your bank has issued a refund via UPI for the failed transaction. Enter PIN on the collect request to receive Rs 700.,english,upi_scam,claude_synthetic
"This is your relative, I sent money by mistake to a wrong UPI ID, please scan and refund immediately.",english,upi_scam,claude_synthetic
"Your UPI ID has won a lucky transaction bonus of Rs 2,500. Accept the request to claim your reward.",english,upi_scam,claude_synthetic
"Buyer interested in your Facebook Marketplace item, sending token amount now, please accept to confirm the sale.",english,upi_scam,claude_synthetic
"Your bank UPI limit has increased. To activate, enter your UPI PIN when prompted by the SMS link.",english,upi_scam,claude_synthetic
"I am your college senior, please accept this Rs 500 collect request, I'll explain later, urgent.",english,upi_scam,claude_synthetic
Your cab fare refund of Rs 120 is pending due to app error. Scan the QR to receive it in your wallet.,english,upi_scam,claude_synthetic
"Congratulations, your UPI transaction qualifies for a reward. Enter your UPI PIN to unlock Rs 999 instantly.",english,upi_scam,claude_synthetic
"Sir aapka parcel COD hai, refund ke liye maine request bheji hai, accept kar dijiye.",english,upi_scam,claude_synthetic
Your bank has flagged a pending UPI mandate for auto-refund. Approve now to avoid transaction reversal charges.,english,upi_scam,claude_synthetic
"I found your lost wallet, sending back the cash via UPI, please scan the QR code I'm sharing to receive it.",english,upi_scam,claude_synthetic
Your electricity board owes you a rebate. Tap the collect request link to receive Rs 640 in your account.,english,upi_scam,claude_synthetic
"This is customer support, your last UPI transaction failed, please share your UPI PIN to process the reversal.",english,upi_scam,claude_synthetic
"Your friend requested Rs 1,000 via UPI for an emergency. Please accept quickly, they said it's urgent.",english,upi_scam,claude_synthetic
"Get instant loan disbursed to your UPI ID, just scan this QR and enter your PIN to activate.",english,upi_scam,claude_synthetic
Your recharge failed but amount was deducted. Accept the refund request on your UPI app to get it back.,english,upi_scam,claude_synthetic
"आपको राहुल से 2,000 रुपये का पेमेंट रिक्वेस्ट मिला है। पैसे पाने के लिए एक्सेप्ट करें।",hindi,upi_scam,claude_synthetic
499 रुपये का रिफंड लंबित है। तुरंत पाने के लिए अपने यूपीआई ऐप में कलेक्ट रिक्वेस्ट पर एक्सेप्ट टैप करें।,hindi,upi_scam,claude_synthetic
आपका 150 रुपये कैशबैक तैयार है। अभी दावा करने के लिए पेमेंट रिक्वेस्ट नोटिफिकेशन अप्रूव करें।,hindi,upi_scam,claude_synthetic
"अपने रिश्तेदार से 5,000 रुपये का गिफ्ट पाने के लिए यह क्यूआर कोड स्कैन करें। किसी को भी यूपीआई पिन न बताएं।",hindi,upi_scam,claude_synthetic
"भुगतान असफल रहा, रिफंड प्रोसेस पूरा करने के लिए इस लिंक पर अपना यूपीआई पिन दर्ज करके फिर कोशिश करें।",hindi,upi_scam,claude_synthetic
"बधाई हो! किसी ने आपको यूपीआई से 10,000 रुपये भेजे हैं। ट्रांसफर स्वीकार करने के लिए ऐप में अपना पिन दर्ज करें।",hindi,upi_scam,claude_synthetic
आपका बिजली रिफंड 850 रुपये अटका हुआ है। अपने रजिस्टर्ड यूपीआई आईडी पर भेजी गई कलेक्ट रिक्वेस्ट एक्सेप्ट करें।,hindi,upi_scam,claude_synthetic
"मैं आपकी ओएलएक्स लिस्टिंग का खरीदार हूं, एडवांस पेमेंट भेज दिया है। पुष्टि के लिए रिक्वेस्ट एक्सेप्ट करें।",hindi,upi_scam,claude_synthetic
"आपके जीपे खाते में 3,200 रुपये का रिफंड लंबित दिख रहा है। राशि पाने के लिए लिंक पर क्लिक करें और क्यूआर स्कैन करें।",hindi,upi_scam,claude_synthetic
"नमस्ते, गलती से मैंने आपके खाते में पैसे भेज दिए, कृपया वापस भेजने के लिए यह क्यूआर कोड स्कैन करें।",hindi,upi_scam,claude_synthetic
आपका फोनपे केवाईसी 999 रुपये के लंबित कैशबैक से जुड़ा है। दावा पूरा करने के लिए अपना यूपीआई पिन दर्ज करें।,hindi,upi_scam,claude_synthetic
"डिलीवरी एजेंट बोल रहा हूं — 350 रुपये सीओडी रिफंड के लिए, मैंने भेजी पेमेंट रिक्वेस्ट एक्सेप्ट करें।",hindi,upi_scam,claude_synthetic
"आपके पेटीएम वॉलेट में 1,200 रुपये का अनक्लेम्ड बैलेंस है। बैंक में ट्रांसफर करने के लिए रिक्वेस्ट नोटिफिकेशन अप्रूव करें।",hindi,upi_scam,claude_synthetic
"सर मैंने आपको पैसा भेज दिया है, ट्रांजैक्शन पूरा करने के लिए रिक्वेस्ट एक्सेप्ट कर दीजिए।",hindi,upi_scam,claude_synthetic
असफल ट्रांजैक्शन के लिए आपके बैंक ने यूपीआई से रिफंड जारी किया है। 700 रुपये पाने के लिए कलेक्ट रिक्वेस्ट पर पिन डालें।,hindi,upi_scam,claude_synthetic
"यह आपका रिश्तेदार है, गलती से गलत यूपीआई आईडी पर पैसे भेज दिए, कृपया स्कैन करके तुरंत वापस भेजें।",hindi,upi_scam,claude_synthetic
"आपकी यूपीआई आईडी ने लकी ट्रांजैक्शन बोनस 2,500 रुपये जीता है। इनाम दावा करने के लिए रिक्वेस्ट एक्सेप्ट करें।",hindi,upi_scam,claude_synthetic
